hgnc_symbol	affy_hg_u133b
RNF19BPY	
TSPY23P	
HLA-DOA	226878_at
HLA-DOA	
FAM197Y2	
TUBB1P2	
DUX4L31	
TSPY13P	
TBC1D3L	
ACTR3BP1	224426_s_at
ACTR3BP1	224425_x_at
RPS24P1	
RBMY2FP	
NEK4P1	
TTTY1B	
RCC2P2	
ZNF736P8Y	
RBMY2OP	
EIF1AY	
PAM16	
DHFRP2	
ZNF70P1	
AGER	
HLA-DRB7	
TSPY19P	
BPY2	
ACACA	
HLA-L	
CCDC166	
ZNF707	
ZNF707	232076_at
MTND1P12	
STSP1	
	243384_at
CTBP2P1	
MTND6P1	
DLGAP5P1	
CDC27P2	
TTTY8B	224142_s_at
TTTY8B	224143_at
PABPC1P5	
TSPY22P	
RCC2P1	
SHROOM2P1	
TTTY2	
USP9YP22	
TTTY18	
	239677_at
DNAJA3	
RBMY2QP	
DUX4L18	
TSPY16P	
RBMY2BP	
RBMY2GP	
ZNF736P11Y	
OFD1P9Y	
BPY2DP	
RBMY2JP	
CHEK2P1	
RBMY2UP	
FAM224B	235941_s_at
ZNF886P	
HTATSF1P1	
ELOCP8	
OFD1P16Y	
TTTY25P	
FAM197Y1	
ASS1P6	
SNX18P1Y	
RBMY2NP	
TTTY1	
USP9YP4	
MED14P1	
HSFY5P	
ZNF885P	
ARSFP1	
ZNF736P7Y	
SURF6P1	
XGY1	
ANKRD20A6P	
TTTY8	224143_at
TTTY8	224142_s_at
SAR1AP1	
ABCF1	200045_at
ABCF1	
RBMY2KP	
TSPY21P	
TTTY19	
TSPY17P	
TTTY4	234913_at
TSPY15P	
ELOCP4	
TTTY23B	
TTTY22	
TSPY11P	
MXRA5Y	
DUX4L16	
TSPY10	
PLA2G10	
CFB	
MTCYBP1	
USP9YP17	
TTTY17A	
AGPAT5P1	
TSPY20P	
FAM41AY1	
TTTY6B	224041_at
ELOCP15	
FAM197Y4	
TRIM60P3Y	
MTND1P1	
LINC00280	243384_at
LINC00280	
PRRC2CP1	
TSPY5P	
ZNF736P10Y	
TSPY1	
RPL23AP1	
GTF2H4	
CDIP1	223960_s_at
CDIP1	
CDY12P	
MTND2P3	
TIGD5	229758_at
CDY13P	
RBMY1KP	
TTTY11	224174_at
TTTY11	
ZNF623	
TTTY21B	
ARSDP1	
TTTY5	224040_at
CDY4P	
MROH6	227672_at
MROH6	
RBMY1D	
PKD1P3	
CEP20	225088_at
CEP20	225087_at
CEP20	
SCRIB	
RBMY2WP	
USP9YP24	
TTTY10	224293_at
TTTY10	
UBE2V1P3	
FAM8A4P	
ARSLP1	
TRIM60P8Y	
HLA-DPA3	
FAM197Y9	
FAM197Y3	
PAIP1P1	
NFKBIL1	
MED13P1	
TSPY6P	
LENG8-AS1	
CYCSP46	
RNU6-303P	
RNA5SP518	
RN7SL702P	
RNA5SP520	
RNA5SP521	
RNU6-109P	
RNA5-8SP6	
RNA5SP519	
RNU6-184P	
OFD1P6Y	
CORO7	
HSFY2	224052_at
HSFY2	
HSFY2	224007_at
MPIG6B	
RPL15P20	
ABCC6P2	
THEMIS	
GPM6BP2	
USP9YP2	
ELOCP14	
PRYP6	
XKRYP2	
PDXDC1	
USP9YP10	
USP9YP28	
RNU1-41P	
OFD1P7Y	
MTCYBP2	
ZNF839P1	
CD24P4	
RNU6-255P	
GAPDHP19	
CLUHP1	
TAF9P1	
CDY5P	
ELOCP36	
PRYP1	
ACTG1P2	
XKRY	
USP9YP23	
USP9YP27	
RNU1-128P	
TRAPPC2P3	
OFD1P1Y	
ELOCP6	
CDY6P	
USP9YP7	
USP9YP6	
CDY7P	
USP9YP34	
USP9YP32	
CDY8P	
ELOCP12	
TRAPPC2P8	
USP9YP15	
RNU1-95P	
USP9YP16	
XKRY2	
ACTG1P11	
PRYP2	
ELOCP26	
CDY9P	
TAF9P2	
CLUHP2	
FAM224A	235941_s_at
RNA5SP522	
RNA5SP523	
TUBB1P1	
FAM41AY2	
ELOCP13	
OFD1P4Y	
USP9YP14	
RNU1-48P	
USP9YP5	
	224007_at
XKRYP1	
PRYP5	
ELOCP7	
USP9YP1	
GPM6BP1	
TTTY9B	
RAB9AP4	
TRAPPC2P7	
TTTY14	224007_at
TTTY14	224003_at
TTTY14	
KDM5D	
SLC44A4	
CEP170	
PBX2	
LINC03003	234862_at
RN7SKP175	
COL11A2	
HCG25	
HSFY1	224007_at
HSFY1	224052_at
HSFY1	
AKT3	224229_s_at
AKT3	222880_at
AKT3	
TGIF2LY	233178_at
RBMY1F	
PKD1P1	
ABCC6	
CDY2A	
ZNF736P3Y	
TRIM60P9Y	
PRKY	
RN7SKP282	
RNU6-941P	
RNU6-521P	
SRIP3	
GOT2P5	
ATP5PFP1	
	239858_at
TRIM60P10Y	
ZNF736P2Y	
TRIM60P11Y	
ZNF736P1Y	
ZNF736P5Y	
BPY2C	
LINC01347	
SDCCAG8	227785_at
SDCCAG8	
TTTY4C	234913_at
DAZ4	
HLA-DQA1	
C6orf136	227456_s_at
C6orf136	227455_at
C6orf136	
PRR3	
	234664_at
RNU6-747P	
MYO19	225947_at
MYO19	
MPV17L	
NTAN1	
GPANK1	225476_at
GPANK1	225472_at
NOTCH4	
NOTCH4	240786_at
TAP2	
TAP2	225973_at
CSNK2B	
CSNK2B	231777_at
VPS52	
NPIPA3	
BMERB1	
CDY2B	
XGY2	234931_at
XGY2	
BFAR	
RNU6-1334P	
SRY	
RNASEH2CP1	234931_at
TOMM22P2	
RPS4Y1	
HLA-S	
KIFC1	
SLC39A7	
PKD1P6	
HSFY3P	
NAP1L1P2	
ZFY	230760_at
ZFY	
PCGF2	
NDE1	230219_at
NDE1	222625_s_at
NDE1	
NDE1	227843_at
ZFY-AS1	237225_at
ZFY-AS1	
EEF1A1P41	
PSMA6P1	
SFPQP1	
TAB3P1	
DPPA2P1	
DDX3Y	
RPL17P40	
MARF1	
MLLT6	
MLLT6	224784_at
MLLT6	225628_s_at
MLLT6	226727_at
ZNHIT3	
PRPF31-AS1	
	235752_at
CASKP1	
UTY	
ABCC1	
SFTA2	244056_at
TADA2A	235268_at
TADA2A	
RPL35AP4	
ATF6B	
CCHCR1	
HLA-DQA2	
MRM1	
GGNBP2	233936_s_at
GGNBP2	
GGNBP2	233937_at
NPIPA1	
	227249_at
NOMO3	
NOMO3	242922_at
CCL15	
PIP4K2B	
TAPBP	
POLR2LP1	
AATF	
TMSB4Y	
ANOS2P	
VCY	
TBC1D3H	
DDX39B	200041_s_at
DDX39B	
DAZ3	
HCG9	
RANP1	
ZBTB12	233843_at
DAZ1	
C17orf98	244316_at
SOCS7	
SOCS7	228662_at
SOCS7	226572_at
C6orf47	
EPOP	228066_at
LRRC37A9P	
PPP1R12BP2	
REREP1Y	
RBMY2CP	
RDM1	239169_at
RDM1	
AMELY	
TBL1Y	
HLA-C	
GPR143P	
DAZ2	
MYH11	228133_s_at
MYH11	
HEATR9	
HSD17B8	
TSPY2	
SKIV2L	
RBMY1A3P	
TTTY20	
FAM197Y8	
TSPY8	
LY6G6D	
FAM197Y7	
TSPY7P	
FAM197Y6	
TSPY3	
HNF1B	
AGKP1	
NLGN4Y-AS1	
RBMY1E	
HLA-DQB1	
STK19B	
RGL2	
NLGN4Y	
MUCL3	241137_at
MUCL3	231646_at
MUCL3	
VARS2	226200_at
VARS2	
PIGW	
CCL5	
LINC00278	
CDY22P	
ELOCP17	
SRCIN1	232547_at
SRCIN1	236838_at
SRCIN1	
OFD1P18Y	
TRAPPC2P4	
SNORD32B	
RAB9AP3	
USP9YP20	
RNU1-40P	
	227673_at
	234530_s_at
	223639_s_at
	228009_x_at
USP9YP21	
XKRYP6	
PRYP4	
SNORD117	
SNORD48	
SNORD52	
ELOCP11	
CDY23P	
USP9YP26	
HSFY8P	
OFD1P15Y	
RBMY2DP	
REREP2Y	
	224270_at
PPP1R12BP1	
RNU6-1314P	
CYCSP48	
ANKRD36P1	
VCY1B	
PNPLA4P1	
OFD1P2Y	
OFD1P5Y	
TBL1YP1	
RPS4Y2	
HSFY4P	
GAPDHP17	
TMEM167AP1	
TOMM22P1	
NEFLP1	
PRORY	
RBMY2TP	
TSPY14P	
RBMY1HP	
RBMY1B	
DUSP14	
GPR179	
YWHAEP7	
CISD3	230727_at
CISD3	226727_at
LHX1	
RBMY1A1	
SYNRG	222715_s_at
SYNRG	232981_s_at
SYNRG	232387_at
SYNRG	
SYNRG	232982_at
TTTY13	
TTTY13	224292_at
DAXX	
ELOCP5	
CDY10P	
USP9YP3	
USP9YP8	
CDY11P	
RBMY2EP	
HSFY6P	
USP9YP18	
CDY14P	
ELOCP16	
XKRYP3	
USP9YP25	
USP9YP29	
RNU1-97P	
RAB9AP1	
TRAPPC2P9	
OFD1P11Y	
PRYP3	
RNU2-57P	
VDAC1P6	
EIF4A1P2	
KRT18P10	
SNX3P1Y	
RPL26P37	
PCDH11Y	
NELFE	
RN7SL274P	
OFD1P10Y	
NPIPA7	
ELOCP9	
CDY15P	
XKRYP4	
USP9YP13	
USP9YP11	
TTTY3B	
USP9YP12	
RNU1-86P	
RAB9AP5	
TRAPPC2P10	
OFD1P12Y	
ELOCP10	
CDY1B	
CDY17P	
USP9YP35	
USP9YP31	
CDY18P	
GOLGA6L11P	232402_at
HCG24	
DNM1P24	
CSPG4P2Y	
CSPG4P3Y	
GOLGA2P2Y	234715_at
RN7SL818P	234715_at
UBE2Q2P4Y	
LINC00265-2P	225899_x_at
CICP2	
SEPTIN14P22	
RBMY2XP	
TTTY17B	
TRIM60P5Y	
ZNF736P12Y	
TTTY4B	234913_at
BPY2B	
PRRC2A	
ZNF736P4Y	
TTTY17C	
RBMY2YP	
SEPTIN14P23	
CICP1	
LINC00265-3P	225899_x_at
UBE2Q2P5Y	
GOLGA2P3Y	234715_at
RN7SL725P	234715_at
CSPG4P4Y	
CSPG4P1Y	
DNM1P48	
GOLGA6L16P	232402_at
CDY19P	
USP9YP36	
USP9YP33	
CDY20P	
ELOCP34	
OFD1P13Y	
TRAPPC2P5	
RAB9AP2	
USP9YP30	
RNU1-107P	
TTTY3	
USP9YP9	
USP9YP19	
XKRYP5	
TPTE2P4	
CYCSP49	
SLC25A15P1	
PARP4P1	
CCNQP2	
CDY1	
TSPY4	
RNU4-45P	
RBMY1J	
C4B-AS1	
TSPY9	
BCORP1	
	226558_at
TXLNGY	232618_at
TXLNGY	223645_s_at
TXLNGY	236694_at
TXLNGY	
TXLNGY	223646_s_at
MYL12BP3	
POU5F1	
ZNF736P9Y	
GYG2P1	
CYB5AP3	
CWC25	222706_at
CWC25	
SERPINA1	230318_at
SERPINA1	
PRIMA1	230087_at
PRIMA1	
	227571_at
C17orf78	
IFI27	
CCL14	
MMP28	224207_x_at
MMP28	239273_s_at
MMP28	222937_s_at
MMP28	239272_at
PPP4R4	
PPP4R4	233002_at
C4A	
C4A	235856_at
MOAP1	
TMEM251	
SERPINA6	
FAM181A-AS1	
BTBD7	224945_at
BTBD7	224943_at
BTBD7	
TAF15	
DXO	
RNU6-280P	
IFI27L1	230172_at
IFI27L1	
UNC79	229550_at
PHF1	
C4B	
CCL15-CCL14	
DHRS11	
	241161_at
ARHGAP23	231903_x_at
ARHGAP23	226638_at
ARHGAP23	230013_s_at
ARHGAP23	
LINC02287	
CCDC197	
SERPINA10	
ATP6V1G2	
OBP2B	233860_s_at
OBP2B	234722_x_at
UBR7	
LCN1P1	
ABO	
LINC02833	
SERPINA2	
LCN1P2	
SURF6	225038_s_at
ITPK1-AS1	
ASB2	227915_at
ASB2	233857_s_at
ASB2	
MED22	
PSMB3	
CDSN	
ITPK1	
TBC1D3F	
TBC1D3JP	
RPL7A	224930_x_at
RPL7A	234873_x_at
RPL7A	
SNORD24	224930_x_at
SNORD36B	224930_x_at
SNORD36A	224930_x_at
OTUB2	240550_at
OTUB2	222878_s_at
OTUB2	
SNORD36C	
SURF1	
MICE	
FAM181A	
FAM181A	231117_at
COX8C	231487_at
IFI27L2	223626_x_at
IFI27L2	
SLC16A1	
SURF2	
CHGA	
SURF4	222978_at
SURF4	222979_s_at
SURF4	222977_at
SURF4	
AKR7A2P1	
LRIG2-DT	
ZBTB22	
USP8P1	
DDX24	
SERTAD4-AS1	230121_at
STKLD1	
STKLD1	236805_at
SERTAD4	230660_at
SERTAD4	235337_at
SERTAD4	229674_at
SERTAD4	
ST13P19	
HHAT	
REXO4	
C4B	235856_at
GON7	223273_at
RNU6-1258P	
	231777_at
RNU5A-8P	
BPNT2P1	
ADAMTS13	223844_at
ADAMTS13	
LY6G6D	234897_s_at
ZNF445	233992_x_at
ZNF445	229766_at
ZNF445	
ZNF852	
CACFD1	
EI24P3	
ZKSCAN7	234292_s_at
SLC2A6	
ZKSCAN7-AS1	
ZNF660	
MPRIPP1	238328_at
ZNF197	
ZNF197	233070_at
ZNF197-AS1	
ZNF35	
CYP21A2	
	242434_at
SOCS5P3	
ZNF502	232247_at
ZNF502	229532_at
ZNF502	
HCG20	
ZNF501	
KIAA1143	
KIAA1143	227493_s_at
KIAA1143	226816_s_at
KIF15	
MICA	
FOXR1	237613_at
CENATAC-DT	
CENATAC	227208_at
CENATAC	
FAM8A5P	
RPL23AP64	
RPS25	200091_s_at
RPS25	
TRAPPC4	
TRAPPC4	234456_at
MIR564	
TMEM42	226361_at
TGM4	
SLC37A4	
HYOU1	
LINC00349	
	234473_at
RNU1-62P	
	237794_at
RNA5SP136	
SNX19P2	
ANKRD26P4	
TERF1P5	
PARP4	
ZDHHC20P2	
USP12-DT	
MIPEP	
C4A-AS1	
LINC00442	
PSPC1P1	226574_at
RHOT1P3	
CYCSP33	
TPTE2P6	233675_s_at
LSP1P1	
ZNF962P	
FAM207BP	238703_at
LINC00297	
KATNAL1	223790_at
KATNAL1	227713_at
KATNAL1	
LINC00365	
RPL17P51	
HSPD1P9	
GGT4P	
C1QTNF9-AS1	
UBE2L5	
CCNA1	
VPS11-DT	
VPS11	
PAN3-AS1	243092_at
USPL1	
LINC00384	
URAD	
MTCO3P2	
HMGB1	224731_at
HMGB1	224734_at
HMGB1	
STARD13-AS	233194_at
STARD13-AS	
KAT6B	
SOHLH2	
FEM1AP4	
	233432_at
LINC00572	
USP24P1	
GPALPP1	
GPALPP1	226429_at
GPALPP1	229078_s_at
GPALPP1	223606_x_at
GPALPP1	229891_x_at
ZBTB9	226163_at
FAM230C	237047_at
LINC00330	
HSPH1	235573_at
HSPH1	
IGSF3P1	
KMT5AP1	
WDR46	
NALCN-AS1	232828_at
LINC00411	
RPS20P32	
FABP3P2	
LINC02340	
MTUS2-AS1	
NUFIP1	
KPNA3	
SMARCE1P5	
LINC01066	
CRYL1	
C13orf46	
RASA3	225562_at
RASA3	
LINC00398	
SMPD4P2	
LINC00562	
RPS21P8	
RBM22P2	
ATP5F1EP2	
CDX2	231606_at
CDX2	
PAN3	
PAN3	225563_at
RASA3-IT1	
LINC00332	
	231367_s_at
CAB39L	225915_at
CAB39L	225914_s_at
CAB39L	
PSORS1C3	
CYCSP34	
RGS17P1	
CHCHD2P11	
LINC02334	
TIMM9P3	
LINC00457	
RAD17P2	
SMIM2-IT1	
PRDX2P1	
SLC25A15	222705_s_at
SLC25A15	
LINC00385	
LINC00387	
DNAJC15	
DNAJC15	227808_at
DNAJC15	230305_at
LINC00412	
STARD13-IT1	
GPR12	
	233675_s_at
LINC01076	
MTUS2-AS2	
GTF2F2	
LEUTX	
DYRK1B	
LINC02343	
ZNF646P1	
RPP40P2	
PPIAP26	
GAMTP2	
WASF3	
LINC00366	
LINC00407	
ANKRD26P3	
MIR6719	
FBL	
POSTN	
DUSP29	
FCGBP	
PRR13P5	
PSMC4	
ZNF546	
ZNF546	240429_at
ZNF780B	244818_at
ZNF780B	242969_at
ZNF780B	243294_at
ZNF780B	
ZNF780A	239441_at
ZNF780A	238907_at
ZNF780A	
SYNGAP1	234285_at
SYNGAP1	230297_x_at
SYNGAP1	
RNU6-943P	
SERP2	228044_at
SERP2	
LINC00558	
GNG5P5	
FNDC3A	241611_s_at
FNDC3A	
LINC01784	
PRAMEF11	
PRAMEF30P	
HNRNPCL1	
PRAMEF2	
PRAMEF4	
PRAMEF10	
FHP1	
CCDC169-SOHLH2	233297_s_at
PRAMEF7	
RNU6-1072P	
PRAMEF29P	
PRAMEF6	
BCL2L14	
FREM2-AS1	
TOMM22P3	
EEF1A1P3	
PRAMEF28P	
SUGT1P3	
PRAMEF27	
LHFPL6	
HNRNPCL3	
WDR95P	
POLR3KP1	
SLC25A5P4	
LINC00378	
PRAMEF34P	
PRAMEF35P	
SPATA13-AS1	
USP12-AS1	
PRDX3P3	
PRR20FP	
PRAMEF36P	
RPSAP53	
DNAJA1P1	
LINC01065	
PRAMEF26	
DIAPH3-AS1	242102_at
DIAPH3-AS1	
ELL2P3	
BCRP9	
AKAP11	
PTMAP9	
MIR1244-4	
LRP6	225745_at
LRP6	
PRAMEF13	
SMIM2	
MZT1	225578_at
CASC20	
PRAMEF31P	
PLCB1-IT1	
LINC01053	
ADRA1D	
H3P36	
LINC00374	
PROSER1	225887_at
PROSER1	
RSPO4	237423_at
RSPO4	
PRAMEF32P	
RNU6-771P	
DEFB129	233160_at
ANGPT4	
SIRPG	
SIRPG	234742_at
RPL37P21	
COX7CP1	
ERICH6B	
LINC00547	
RPL13AP25	
KL	
DYNLT3P1	
SHLD1	243507_s_at
SHLD1	243508_at
SHLD1	235064_s_at
SHLD1	235063_at
MARK2P12	
TPTE2P5	
RNU6-545P	
LINC01706	
RNU6-318P	
MANSC1	
TMX4	
PCDH8	
RPL23AP66	
RPL35AP31	
LOH12CR2	236311_at
PIBF1	
SLX4IP	236390_at
SLX4IP	229615_at
SLX4IP	
BORCS5	227723_at
BORCS5	
EEF1A1P34	
DEFB125	
DUSP16	224832_at
DUSP16	224336_s_at
DUSP16	
MACROD2-IT1	
NKX2-2	
BMP2	
PDYN	
FABP5P1	
BORA	
MAGI1	232859_s_at
MAGI1	225474_at
MAGI1	225465_at
MAGI1	
LINC01428	
RPLP0P1	234797_at
FAM110A	226584_s_at
FAM110A	
INSM1	
SIRPG-AS1	
DEFB128	
LINC01713	
LINC00393	
BTBD3-AS1	
IDH3B-DT	
KLHL1	223810_at
SCP2D1-AS1	237793_at
DEFB126	
DEFB126	233166_at
	236674_at
BTBD3	
GTF3A	
GTF3A	238880_at
MFAP1P1	
LINC00437	
CNMD	
NKX2-4	
RPL7P2	
RPS10P2	
EIF4E2P1	
TMEM230	
TMEM230	224584_at
B3GLCT	227083_at
B3GLCT	227100_at
B3GLCT	
BCL7A	
LINC01442	
NAP1L4P3	
HNF4GP1	
	232318_s_at
RPL12P34	
PCDH9-AS4	
TPTE2P2	
LINC02985	241386_at
LINC02985	
MLXIP	
HMGN2P39	
LINC00364	
PLA2G12AP2	
	243217_at
ZDHHC20P4	
LINC00550	
PCDH9-AS2	
ELF1	
PCSK2	
SCEL	
SCEL	232056_at
ZNF343	227986_at
ZNF343	
PA2G4P2	
NKX2-2-AS1	
CST8	
SLC25A26	225862_at
SLC25A26	
ISM1	235182_at
ISM1	232888_at
	244056_at
SNORD84	
SNORA38	
FLRT3	222853_at
FLRT3	
CST5	
RPL7AP13	
PGAM3P	
LINC01752	
	226236_at
SYNDIG1	
LINC01432	
RPS11P1	
HAO1	
COX4I1P2	
FGFR1OP2P1	
KATNBL1P1	
TSC22D1	239123_at
TSC22D1	243133_at
TSC22D1	
TSC22D1	235315_at
RNU6-787P	
RN7SL482P	
LINC01751	
XRN2	233878_s_at
XRN2	223002_s_at
NPM1P22	
NIPA2P5	
PWWP2AP1	
RPL31P53	
RPL18AP17	
SPATA2P1	
HSPD1P8	
RPL21P111	
MTCL1P1	
FREM2	230964_at
FREM2	
GPCPD1	224826_at
GPCPD1	224835_at
GPCPD1	230492_s_at
GPCPD1	
RPL21P109	
LINC00331	
CTAGE11P	
PRR20B	
HNRNPA1P18	
TBC1D4	
SIRPB3P	
SNRPB2	
HLA-DRB8	
LINC01355	244490_at
LINC01355	228387_at
LINC01722	
HNRNPR	
HNRNPR	232004_at
GAPDHP2	
PCMTD1P7	235507_at
CST13P	
VDAC1P12	
RPL21P108	
RPS3AP52	
CTAGE16P	
UBBP5	
LINC00333	
EIF4EP1	
CST7	
PRR20D	
SPRY2	
PRR20E	
PTPN2P2	
RPS3P1	
UFM1	
UFM1	222502_s_at
CSTP1	
APMAP	
BFSP1	
IGKV5-2	
IGKV7-3	
OR7E33P	
PGBD4P5	
MTND4P1	
IGKV2-4	
MTCO2P3	
DACH1	228915_at
DACH1	
IGKV1-5	
IGKV1-6	
IGKV3-7	
IGKV1-8	
IGKV1-9	
IGKV2-10	
IGKV3-11	
IGKV1-12	
IGKV1-13	
IGKV2-14	
IGKV3-15	
IGKV1-16	
IGKV1-17	
IGKV2-18	
IGKV2-19	
IGKV3-20	
FRG1EP	
PDYN-AS1	
IGKV6-21	
BSNDP2	
CFTRP2	
IGKV1-22	
IGKV2-23	
GGTLC1	
IGKV2-24	
IGKV3-25	
IGKV2-26	
IGKV1-27	
IGKV2-28	
IGKV2-29	
IGKV2-30	
IGKV3-31	
IGKV1-32	
IGKV1-33	
GTF2IP3	
ZNF436	226114_at
ZNF436	226113_at
IGKV3-34	
OR7E111P	
IGKV1-35	
IGKV2-36	
IGKV1-37	
PPIAP23	
LINC02333	
IGKV2-38	
IGKV1-39	
KLF5	
ZNF436-AS1	229086_at
IGKV2-40	
FAM182B	
TCEA3	226388_at
TCEA3	241976_at
TCEA3	
POM121L3P	
CST2	
RBM26-AS1	233021_at
RBM26-AS1	
	240177_at
CST12P	
	231354_at
RPL31P54	
DSTN	230933_at
DSTN	
CBY2	
LINC00408	
ASAP3	
CFTRP3	
	239612_at
UBE2D3P4	
VN1R108P	233295_at
WASF3-AS1	
STK35	225648_at
STK35	225649_s_at
STK35	
	237980_at
LINC00377	
TGDS	
DUX4L35	
LINC01597	241803_s_at
RPS18P1	
	243397_at
SCRT2	
ISM1-AS1	240719_at
	234449_at
NCOA6	
RPS10P21	
BCAS2P3	
RABEPKP1	
FLT1	
FLT1	226497_s_at
FLT1	226498_at
E2F2	228361_at
E2F2	235582_at
E2F2	
ID3	
NEK2P2	
TOMM40P2	
CCT8L2	
CFTRP1	
DEFB127	233343_at
IGKV2OR22-3	
ANKRD62P1-PARP4P3	
LINC01723	231333_at
ZNF402P	
FABP5P11	
CHEK2P4	
ACTR3BP7	224426_s_at
ACTR3BP7	224424_x_at
ACTR3BP7	224425_x_at
IGKV1OR22-5	
GLRXP1	
SPTLC3	
SPTLC3	236201_at
SPTLC3	227752_at
ABCD1P4	
SLC25A15P5	
PABPC1P9	
	228116_at
HSFY1P1	
	242881_x_at
LINC01665	
TMEM191B	223628_at
TMEM191B	
DUX4L32	
HSPE1P1	
GSTM3P1	
MACROD2-AS1	
BNIP3P2	
FAM182A	230539_at
FAM182A	
ANKRD62P1	
ZNF72P	
GRAMD4P2	
MED15P7	
NBEAP3	
SUSD2P2	
FRG1GP	
IGKV3OR22-2	
FAM247B	
PCDH9-AS3	
BMS1P22	
ACSS2	
ACSS2	234312_s_at
UBAC2	224298_s_at
UBAC2	
KCNMB3P1	
IGKV2OR22-4	
POTEH-AS1	235445_at
CSN2	
PARP4P3	
GPM6BP3	
SLC9B1P4	
DUXAP8	
PPP1R26P2	
FAM230A	233338_at
FAM230A	
	226686_at
MTND1P17	
NF1P6	
STATH	
RFC3	
RFC3	231119_at
CA15P2	
TPTEP1	233469_at
TPTEP1	
TPTEP1	243952_at
HTN3	
GGTLC3	
SYNGR2P1	
CLTCL1	
RN7SL673P	
DNM1P28	
ULK4P3	
GOLGA8T	
RN7SL469P	
DNM1P30	
ANKRD26P2	
RNU6-17P	
DCT	
	242723_at
HTN1	
ARHGAP11B-DT	243336_at
RN7SL628P	
ULK4P2	
DNM1P50	
GOLGA8Q	
POU4F1	239997_at
CSN1S2AP	
TM9SF2	
PRR27	
RN7SL796P	
MPHOSPH10P2	
GOLGA8N	
RN7SL286P	
SLAIN1	
SLAIN1	225619_at
IGKV1OR22-1	
PSLNR	243762_at
RIMBP3	230062_at
IGLV3-2	
PI4KAP1	
SCG5-AS1	
GREM1-AS1	
FAT1P1	
DUX4L33	
AIMP1P1	
DEFB115	
	225252_at
MIR663AHG	
PSMD10P3	
SPATA13	225564_at
SPATA13	
MED15	
LINC02542	
IBTK	
TP53INP2	224836_at
TP53INP2	
CYCSP41	
FAM207CP	
OR4K11P	
LONRF2P5	
CST2P1	
CST9LP1	
MED28P7	
RPS27AP2	
JAG1	
SOWAHCP2	241624_at
	236181_at
SNX18P13	
	227921_at
CTBP2P10	
C21orf91-OT1	
RBPMSLP	
SREK1IP1P1	
CDRT15P8	
MIR548XHG	
FDPSP6	
RPL39P40	
GXYLT1P2	
PPIAP22	
SLC6A6P1	
FEM1AP1	
CTBP2P9	
CHODL-AS1	
TUBAP1	
	240255_at
TMPRSS15	
SLC23A2	
TBCE	
OGFOD1P1	
LINC00392	
NHLRC3	236953_s_at
NHLRC3	239314_at
NHLRC3	227040_at
NHLRC3	236122_at
FRG1FP	
IGLC2	
VN1R7P	
ZNF299P	
VWFP1	
IGLV3-6	
IGLV2-8	
IGLV3-12	
IGLL5	
	223951_at
LINC02246	
RPS21P1	
B3GALNT2	226233_at
B3GALNT2	
IGLV3-10	
SNX19P1	
IGLV3-9	
IGLV2-11	
RNF185-AS1	
IGLV3-7	
SLC25A15P4	
GPX1P2	
OSBP2	
OSBP2	223432_at
OSBP2	239872_at
CXADR	239155_at
CXADR	226374_at
CXADR	
LINC02338	
LINC00557	233661_at
OLFM4	
PPIAP3	
CST9L	230829_at
ARF4P3	
LIN28AP2	
CCT5P2	
PSPC1P2	
PRR20A	
MTCYBP14	
MTND6P14	
MTND5P19	
LINC01078	
MTND4P10	
MTND4LP21	
MTND3P8	
MTCO3P46	
GNG4	
IPO5	
IPO5	236906_x_at
BSNDP3	
FAM242B	
DUX4L37	
	234328_at
LINC01734	
TASP1	233719_s_at
TASP1	
IGHV1OR21-1	
HSPD1P7	
LINC01687	
MSANTD2P1	
C1QBPP1	
RNU6-130P	
NANP	228073_at
RWDD2B	
TPBG	239903_at
TPBG	
CTNNBL1	
CPEB2-DT	
RPL10P1	
LINC00317	
GRAMD4P1	
LINC01667	240814_at
LINC01667	242822_at
LINC01667	
MAP3K7CL	
NDUFB11P1	
PGAM1P9	
LIPT1P1	
SNRPFP3	
LINC02783	
DIAPH3	229097_at
DIAPH3	232596_at
DIAPH3	
PADI1	223739_at
PADI1	
WFDC9	
SOGA1	241362_at
SOGA1	225473_at
SOGA1	
PADI3	
IGLV3-4	
IGLJ3	
LINC00161	
IGLV3-1	
ISCA2P1	
GRIK1-AS1	
IGLV2-5	
VPREB3	
	239924_at
LINC01728	
LINC01697	
LINC01697	237351_at
LINC02967	
LINC00489	
	224519_at
MIR3972	
WFDC10A	233913_at
PADI4	
VN1R9P	
LINC01689	
H2AZP6	
PGBD4P2	
LINC00652	
IGLJ4	
LIF-AS1	
KRT18P2	
SYN3	
BACH1-AS1	
URB1	
PPP1R16B	
PADI6	
MYO18B-AS1	
IGLV4-3	234381_at
	236412_at
LINC01422	
NCOR1P1	
KIAA1755	231893_at
KIAA1755	
OSM	230170_at
OSM	
PTPRD	
HYDIN	232984_at
HYDIN	
RBMX2P1	
KRTAP25-1	
AP1B1P2	
RCC2-AS1	
SNX18P10	
GUSBP11	
RPSAP68	
RCC2	224578_at
RCC2	
JAM2	
JAM2	229127_at
ZNF337	
NPM1P19	
	243814_at
DRG1	
DHX35-DT	
PTPRT-AS1	
DHX35	234728_s_at
DHX35	
EEF1A1P1	
LINC01683	
	224054_at
USP16	228822_s_at
USP16	222616_s_at
ZNRF3-IT1	
IGLC4	
HORMAD2	237781_at
HORMAD2	
