hgnc_symbol	affy_hg_u95b
USP9YP28	
RNU1-41P	
OFD1P7Y	
MTCYBP2	
ZNF839P1	
CD24P4	
RNU6-255P	
GAPDHP19	
CLUHP1	
TAF9P1	
CDY5P	
ELOCP36	
PRYP1	
ACTG1P2	
XKRY	
USP9YP23	
USP9YP27	
RNU1-128P	
TRAPPC2P3	
OFD1P1Y	
ELOCP6	
CDY6P	
USP9YP7	
USP9YP6	
CDY7P	
USP9YP34	
USP9YP32	
CDY8P	
ELOCP12	
HLA-F	49203_f_at
HLA-F	55400_at
TRAPPC2P8	
USP9YP15	
RNU1-95P	
USP9YP16	
XKRY2	
ACTG1P11	
PRYP2	
ELOCP26	
CDY9P	
TAF9P2	
CLUHP2	
FAM224A	
RNA5SP522	
RNA5SP523	
TUBB1P1	
FAM41AY2	
ELOCP13	
OFD1P4Y	
USP9YP14	
RNU1-48P	
USP9YP5	
XKRYP1	
PRYP5	
ELOCP7	
USP9YP1	
GPM6BP1	
TTTY9B	
RAB9AP4	
TRAPPC2P7	
TTTY14	
KDM5D	
SLC44A4	
CEP170	
PBX2	
LINC03003	
RN7SKP175	
COL11A2	
HCG25	
HSFY1	
AKT3	
TGIF2LY	50780_at
RBMY1F	
PKD1P1	
ABCC6	
CDY2A	
ZNF736P3Y	
TRIM60P9Y	
PRKY	
RN7SKP282	
RNU6-941P	
RNU6-521P	
SRIP3	
GOT2P5	
ATP5PFP1	
TRIM60P10Y	
ZNF736P2Y	
TRIM60P11Y	
ZNF736P1Y	
ZNF736P5Y	
BPY2C	
LINC01347	
SDCCAG8	
TTTY4C	
DAZ4	
HLA-DQA1	
C6orf136	52807_at
C6orf136	
PRR3	
PRR3	47516_at
RNU6-747P	
MYO19	
MYO19	47677_s_at
MPV17L	46362_i_at
MPV17L	46363_r_at
MPV17L	
NTAN1	
GPANK1	49509_at
GPANK1	56299_at
NOTCH4	
TAP2	
TAP2	55051_at
CSNK2B	
CSNK2B	55988_at
VPS52	
NPIPA3	
BMERB1	
CDY2B	
XGY2	
BFAR	58363_s_at
BFAR	
RNU6-1334P	
SRY	
RNASEH2CP1	
TOMM22P2	
RPS4Y1	
HLA-S	
KIFC1	
SLC39A7	
PKD1P6	
HSFY3P	
NAP1L1P2	
ZFY	
PCGF2	
NDE1	43376_at
NDE1	45365_g_at
NDE1	45364_at
NDE1	
ZFY-AS1	
EEF1A1P41	
PSMA6P1	
SFPQP1	
TAB3P1	
DPPA2P1	
DDX3Y	
RPL17P40	
MARF1	
MLLT6	
MLLT6	45491_s_at
ZNHIT3	
ZNHIT3	53248_at
PRPF31-AS1	
CASKP1	
UTY	
ABCC1	
SFTA2	
TADA2A	
RPL35AP4	
ATF6B	
CCHCR1	
CCHCR1	42361_g_at
HLA-DQA2	
MRM1	
GGNBP2	54837_g_at
GGNBP2	54833_at
GGNBP2	
NPIPA1	
	52770_at
NOMO3	
CCL15	
PIP4K2B	48747_at
PIP4K2B	
TAPBP	
POLR2LP1	
AATF	
TMSB4Y	42647_at
ANOS2P	
VCY	
TBC1D3H	
DDX39B	
DAZ3	
HCG9	
RANP1	
ZBTB12	
DAZ1	
C17orf98	
SOCS7	
SOCS7	49419_at
C6orf47	
EPOP	47846_at
LRRC37A9P	
PPP1R12BP2	
REREP1Y	
RBMY2CP	
RDM1	
AMELY	
TBL1Y	
HLA-C	
GPR143P	
DAZ2	
MYH11	
HEATR9	56759_at
HEATR9	
HSD17B8	
TSPY2	
SKIV2L	
RBMY1A3P	
TTTY20	
FAM197Y8	
TSPY8	
LY6G6D	
FAM197Y7	
TSPY7P	
FAM197Y6	
TSPY3	
HNF1B	
AGKP1	
NLGN4Y-AS1	
RBMY1E	
HLA-DQB1	
STK19B	
RGL2	
NLGN4Y	
MUCL3	
VARS2	46573_at
VARS2	
PIGW	
PIGW	59323_r_at
CCL5	
LINC00278	
CDY22P	
ELOCP17	
SRCIN1	48353_at
SRCIN1	
OFD1P18Y	
TRAPPC2P4	
SNORD32B	
RAB9AP3	
USP9YP20	
RNU1-40P	
USP9YP21	
XKRYP6	
PRYP4	
SNORD117	
SNORD48	
SNORD52	
ELOCP11	
CDY23P	
USP9YP26	
HSFY8P	
OFD1P15Y	
RBMY2DP	
REREP2Y	
PPP1R12BP1	
RNU6-1314P	
CYCSP48	
ANKRD36P1	
VCY1B	
PNPLA4P1	
OFD1P2Y	
OFD1P5Y	
TBL1YP1	
RPS4Y2	
HSFY4P	
GAPDHP17	
TMEM167AP1	
TOMM22P1	
NEFLP1	
PRORY	
RBMY2TP	
TSPY14P	
RBMY1HP	
RBMY1B	
DUSP14	
GPR179	
YWHAEP7	
CISD3	
LHX1	
RBMY1A1	
SYNRG	53894_at
SYNRG	
TTTY13	
DAXX	
ELOCP5	
CDY10P	
USP9YP3	
USP9YP8	
CDY11P	
RBMY2EP	
HSFY6P	
USP9YP18	
CDY14P	
ELOCP16	
XKRYP3	
USP9YP25	
USP9YP29	
RNU1-97P	
RAB9AP1	
TRAPPC2P9	
OFD1P11Y	
PRYP3	
RNU2-57P	
VDAC1P6	
EIF4A1P2	
KRT18P10	
SNX3P1Y	
RPL26P37	
PCDH11Y	
NELFE	
RN7SL274P	
OFD1P10Y	
NPIPA7	
ELOCP9	
CDY15P	
XKRYP4	
USP9YP13	
USP9YP11	
TTTY3B	
USP9YP12	
RNU1-86P	
RAB9AP5	
TRAPPC2P10	
OFD1P12Y	
ELOCP10	
CDY1B	
CDY17P	
USP9YP35	
USP9YP31	
CDY18P	
GOLGA6L11P	
HCG24	
DNM1P24	
CSPG4P2Y	
CSPG4P3Y	
GOLGA2P2Y	
RN7SL818P	
UBE2Q2P4Y	
LINC00265-2P	
CICP2	
SEPTIN14P22	
RBMY2XP	
TTTY17B	
TRIM60P5Y	
ZNF736P12Y	
TTTY4B	
BPY2B	
PRRC2A	
ZNF736P4Y	
TTTY17C	
RBMY2YP	
SEPTIN14P23	
CICP1	
LINC00265-3P	
UBE2Q2P5Y	
GOLGA2P3Y	
RN7SL725P	
CSPG4P4Y	
CSPG4P1Y	
DNM1P48	
GOLGA6L16P	
CDY19P	
USP9YP36	
USP9YP33	
CDY20P	
ELOCP34	
OFD1P13Y	
TRAPPC2P5	
RAB9AP2	
USP9YP30	
RNU1-107P	
TTTY3	
USP9YP9	
USP9YP19	
XKRYP5	
TPTE2P4	
CYCSP49	
SLC25A15P1	
PARP4P1	
CCNQP2	
CDY1	
TSPY4	
RNU4-45P	
RBMY1J	
C4B-AS1	
TSPY9	
BCORP1	
TXLNGY	58424_at
TXLNGY	
TXLNGY	46058_r_at
TXLNGY	58427_at
MYL12BP3	
POU5F1	
ZNF736P9Y	
GYG2P1	
CYB5AP3	
CWC25	47152_at
CWC25	
SERPINA1	
PRIMA1	46164_at
PRIMA1	
	59660_at
	44397_at
C17orf78	
IFI27	48864_at
IFI27	
CCL14	
MMP28	
PPP4R4	
C4A	
MOAP1	
TMEM251	
SERPINA6	
FAM181A-AS1	
BTBD7	
TAF15	
DXO	
RNU6-280P	
IFI27L1	59140_at
IFI27L1	43823_at
IFI27L1	
UNC79	54797_at
UNC79	44336_at
PHF1	
C4B	
CCL15-CCL14	
DHRS11	55571_at
DHRS11	
ARHGAP23	57709_at
ARHGAP23	44573_at
ARHGAP23	
LINC02287	
CCDC197	
SERPINA10	
ATP6V1G2	
OBP2B	
UBR7	45423_at
UBR7	54081_at
UBR7	
LCN1P1	
ABO	
LINC02833	
SERPINA2	
LCN1P2	
SURF6	50255_at
ITPK1-AS1	
ASB2	59002_at
ASB2	
MED22	
PSMB3	
CDSN	
ITPK1	
TBC1D3F	
TBC1D3JP	
RPL7A	
SNORD24	
SNORD36B	
SNORD36A	
OTUB2	49127_at
OTUB2	47154_at
OTUB2	
SNORD36C	
SURF1	
MICE	
FAM181A	
FAM181A	58813_at
COX8C	
IFI27L2	55466_at
SLC16A1	49197_at
SLC16A1	
SURF2	
CHGA	
SURF4	
AKR7A2P1	
LRIG2-DT	
ZBTB22	
USP8P1	
DDX24	
SERTAD4-AS1	
STKLD1	
STKLD1	45445_at
SERTAD4	48456_at
SERTAD4	55378_at
SERTAD4	
ST13P19	
HHAT	51871_at
HHAT	
REXO4	44802_s_at
REXO4	
GON7	49356_at
GON7	
RNU6-1258P	
	55988_at
RNU5A-8P	
BPNT2P1	
ADAMTS13	
ZNF445	
ZNF852	
CACFD1	43523_at
CACFD1	
EI24P3	
ZKSCAN7	
HLA-DQB1	47867_at
SLC2A6	
ZKSCAN7-AS1	
ZNF660	
MPRIPP1	
ZNF197	
ZNF197	54557_at
ZNF197-AS1	
ZNF35	
CYP21A2	
SOCS5P3	
ZNF502	46201_at
ZNF502	
HCG20	
ZNF501	
KIAA1143	
KIAA1143	54811_r_at
KIAA1143	54810_i_at
KIF15	
MICA	
FOXR1	
CENATAC-DT	
CENATAC	
FAM8A5P	
RPL23AP64	
RPS25	
TRAPPC4	
MIR564	
TMEM42	44562_at
TGM4	
SLC37A4	
HYOU1	
LINC00349	
RNU1-62P	
RNA5SP136	
SNX19P2	
ANKRD26P4	
TERF1P5	
PARP4	
ZDHHC20P2	
USP12-DT	
MIPEP	
C4A-AS1	
LINC00442	
PSPC1P1	43951_at
RHOT1P3	
CYCSP33	
TPTE2P6	50195_r_at
TPTE2P6	50194_s_at
LSP1P1	
ZNF962P	
FAM207BP	
LINC00297	
KATNAL1	
LINC00365	
RPL17P51	
HSPD1P9	
GGT4P	
C1QTNF9-AS1	
UBE2L5	
CCNA1	
VPS11-DT	
VPS11	
PAN3-AS1	
USPL1	
LINC00384	
URAD	
MTCO3P2	
HMGB1	59135_at
HMGB1	
STARD13-AS	51341_at
STARD13-AS	
KAT6B	
SOHLH2	
FEM1AP4	
LINC00572	
USP24P1	
GPALPP1	
GPALPP1	54614_at
GPALPP1	58401_at
GPALPP1	54745_at
ZBTB9	
FAM230C	
LINC00330	
HSPH1	
IGSF3P1	
KMT5AP1	
WDR46	
NALCN-AS1	
LINC00411	
RPS20P32	
FABP3P2	
LINC02340	44338_at
LINC02340	
MTUS2-AS1	
NUFIP1	
KPNA3	54145_at
KPNA3	
SMARCE1P5	
LINC01066	
CRYL1	56407_at
CRYL1	
C13orf46	
RASA3	
LINC00398	
SMPD4P2	
LINC00562	
	56791_at
RPS21P8	
RBM22P2	
ATP5F1EP2	
CDX2	
PAN3	
PAN3	44657_at
RASA3-IT1	
LINC00332	
CAB39L	47949_at
CAB39L	47123_at
CAB39L	
CYCSP34	
RGS17P1	
CHCHD2P11	
LINC02334	
TIMM9P3	
LINC00457	
RAD17P2	
SMIM2-IT1	
PRDX2P1	
SLC25A15	
SLC25A15	54978_at
LINC00385	
LINC00387	
DNAJC15	
DNAJC15	45614_at
DNAJC15	52105_at
DNAJC15	45453_at
LINC00412	
STARD13-IT1	
GPR12	
	50195_r_at
	50194_s_at
LINC01076	
MTUS2-AS2	
GTF2F2	
LEUTX	
DYRK1B	
LINC02343	
ZNF646P1	
RPP40P2	
PPIAP26	
GAMTP2	
WASF3	
LINC00366	
LINC00407	
ANKRD26P3	
MIR6719	
FBL	
POSTN	
DUSP29	
FCGBP	
PRR13P5	
PSMC4	
ZNF546	
ZNF780B	42253_at
ZNF780B	
ZNF780A	
SYNGAP1	
RNU6-943P	
SERP2	47615_at
SERP2	
LINC00558	
GNG5P5	
FNDC3A	
LINC01784	
PRAMEF11	
PRAMEF30P	
HNRNPCL1	
PRAMEF2	
PRAMEF4	
PRAMEF10	
FHP1	
CCDC169-SOHLH2	48970_g_at
PRAMEF7	
RNU6-1072P	
PRAMEF29P	
PRAMEF6	
BCL2L14	50827_at
BCL2L14	
BCL2L14	42131_at
FREM2-AS1	
TOMM22P3	
EEF1A1P3	
PRAMEF28P	
SUGT1P3	
SUGT1P3	45011_at
PRAMEF27	
LHFPL6	
LHFPL6	55650_at
HNRNPCL3	
WDR95P	
POLR3KP1	
SLC25A5P4	
LINC00378	
PRAMEF34P	
PRAMEF35P	
SPATA13-AS1	
USP12-AS1	
PRDX3P3	
PRR20FP	
PRAMEF36P	
RPSAP53	
DNAJA1P1	
LINC01065	
PRAMEF26	
DIAPH3-AS1	
ELL2P3	
BCRP9	
AKAP11	43903_at
PTMAP9	
MIR1244-4	
LRP6	52017_at
LRP6	
PRAMEF13	
SMIM2	
MZT1	
CASC20	
PRAMEF31P	
PLCB1-IT1	
LINC01053	
ADRA1D	
H3P36	
LINC00374	
PROSER1	
RSPO4	49062_at
RSPO4	
PRAMEF32P	
RNU6-771P	
DEFB129	58793_at
ANGPT4	
SIRPG	47039_at
RPL37P21	
COX7CP1	
ERICH6B	
LINC00547	
RPL13AP25	
KL	
DYNLT3P1	
SHLD1	
SHLD1	59646_at
MARK2P12	
TPTE2P5	
RNU6-545P	
LINC01706	
RNU6-318P	
MANSC1	46896_at
MANSC1	
TMX4	
PCDH8	
RPL23AP66	
RPL35AP31	
LOH12CR2	
PIBF1	
SLX4IP	
BORCS5	49957_at
BORCS5	
EEF1A1P34	
DEFB125	
DUSP16	54875_at
DUSP16	56263_at
DUSP16	
MACROD2-IT1	
NKX2-2	
BMP2	
PDYN	
FABP5P1	
BORA	
MAGI1	58218_at
MAGI1	
LINC01428	
RPLP0P1	
FAM110A	59113_at
FAM110A	
INSM1	
SIRPG-AS1	
DEFB128	
LINC01713	
LINC00393	
BTBD3-AS1	
IDH3B-DT	
KLHL1	42422_r_at
SCP2D1-AS1	
DEFB126	
BTBD3	
GTF3A	
GTF3A	43736_at
MFAP1P1	
LINC00437	
CNMD	
NKX2-4	
RPL7P2	
RPS10P2	
EIF4E2P1	
TMEM230	
TMEM230	45765_at
B3GLCT	47927_at
B3GLCT	53811_at
B3GLCT	44278_at
B3GLCT	
BCL7A	
LINC01442	
NAP1L4P3	
HNF4GP1	
RPL12P34	
PCDH9-AS4	
TPTE2P2	
LINC02985	
MLXIP	
HMGN2P39	
LINC00364	
PLA2G12AP2	
ZDHHC20P4	
LINC00550	
PCDH9-AS2	
ELF1	
PCSK2	46562_at
PCSK2	
SCEL	
ZNF343	
PA2G4P2	
NKX2-2-AS1	
CST8	
SLC25A26	
SLC25A26	45091_at
ISM1	
SNORD84	
SNORA38	
FLRT3	51014_at
FLRT3	
CST5	
RPL7AP13	
PGAM3P	
LINC01752	
SYNDIG1	43994_at
SYNDIG1	52531_at
SYNDIG1	44974_at
SYNDIG1	
LINC01432	
RPS11P1	
HAO1	
COX4I1P2	
FGFR1OP2P1	
KATNBL1P1	
TSC22D1	
RNU6-787P	
RN7SL482P	
LINC01751	
XRN2	45825_at
NPM1P22	
NIPA2P5	
PWWP2AP1	
RPL31P53	
RPL18AP17	
SPATA2P1	
HSPD1P8	
RPL21P111	
MTCL1P1	
FREM2	
GPCPD1	48095_at
GPCPD1	
RPL21P109	
LINC00331	
CTAGE11P	
PRR20B	
HNRNPA1P18	
TBC1D4	
SIRPB3P	
SNRPB2	44293_at
SNRPB2	
HLA-DRB8	
LINC01355	48009_at
LINC01355	
LINC01722	
HNRNPR	
HNRNPR	48254_at
GAPDHP2	
PCMTD1P7	
CST13P	
VDAC1P12	
RPL21P108	
RPS3AP52	
CTAGE16P	
UBBP5	
LINC00333	
EIF4EP1	
CST7	
PRR20D	
SPRY2	
PRR20E	
PTPN2P2	
RPS3P1	
UFM1	
UFM1	45824_at
	47834_at
CSTP1	
APMAP	48829_s_at
APMAP	57905_at
BFSP1	
IGKV5-2	
IGKV7-3	
OR7E33P	
PGBD4P5	
MTND4P1	
IGKV2-4	
MTCO2P3	
DACH1	44543_at
DACH1	
IGKV1-5	
IGKV1-6	
IGKV3-7	
IGKV1-8	
IGKV1-9	
IGKV2-10	
IGKV3-11	
IGKV1-12	
IGKV1-13	
IGKV2-14	
IGKV3-15	
IGKV1-16	
IGKV1-17	
IGKV2-18	
IGKV2-19	
IGKV3-20	
FRG1EP	
PDYN-AS1	
IGKV6-21	
BSNDP2	
CFTRP2	
IGKV1-22	
IGKV2-23	
GGTLC1	
IGKV2-24	
IGKV3-25	
IGKV2-26	
IGKV1-27	
IGKV2-28	
IGKV2-29	
IGKV2-30	
IGKV3-31	
IGKV1-32	
IGKV1-33	
GTF2IP3	
ZNF436	55629_at
IGKV3-34	
OR7E111P	
IGKV1-35	
IGKV2-36	
IGKV1-37	
PPIAP23	
LINC02333	
IGKV2-38	
IGKV1-39	
KLF5	
KLF5	47113_at
ZNF436-AS1	54476_at
IGKV2-40	
FAM182B	
FAM182B	47834_at
TCEA3	55667_at
TCEA3	
POM121L3P	
CST2	
RBM26-AS1	
CST12P	
RPL31P54	
DSTN	
CBY2	
LINC00408	
ASAP3	52126_g_at
ASAP3	52125_at
ASAP3	52128_at
ASAP3	
CFTRP3	
UBE2D3P4	
VN1R108P	
WASF3-AS1	
STK35	
	55521_at
LINC00377	
TGDS	
DUX4L35	
LINC01597	
RPS18P1	
SCRT2	
ISM1-AS1	
NCOA6	
RPS10P21	
BCAS2P3	
RABEPKP1	
FLT1	
FLT1	56189_at
FLT1	56332_at
E2F2	53663_at
E2F2	
ID3	
NEK2P2	
TOMM40P2	
CCT8L2	
CFTRP1	
DEFB127	57464_at
IGKV2OR22-3	
ANKRD62P1-PARP4P3	
LINC01723	
ZNF402P	
FABP5P11	
CHEK2P4	
ACTR3BP7	
IGKV1OR22-5	
GLRXP1	
SPTLC3	
ABCD1P4	
SLC25A15P5	
PABPC1P9	
HSFY1P1	
LINC01665	
TMEM191B	48071_at
DUX4L32	
HSPE1P1	
GSTM3P1	
MACROD2-AS1	
BNIP3P2	
FAM182A	50032_at
FAM182A	
ANKRD62P1	
ZNF72P	
GRAMD4P2	
MED15P7	
NBEAP3	
SUSD2P2	
FRG1GP	
IGKV3OR22-2	
FAM247B	51972_at
PCDH9-AS3	
BMS1P22	
ACSS2	
ACSS2	57033_at
UBAC2	57064_at
UBAC2	
KCNMB3P1	57638_at
IGKV2OR22-4	
POTEH-AS1	
CSN2	
PARP4P3	
GPM6BP3	
SLC9B1P4	
DUXAP8	
PPP1R26P2	
FAM230A	57967_at
FAM230A	
MTND1P17	
NF1P6	
STATH	
RFC3	
RFC3	58785_at
CA15P2	
TPTEP1	
TPTEP1	42267_at
HTN3	
GGTLC3	
SYNGR2P1	
CLTCL1	
RN7SL673P	
DNM1P28	
ULK4P3	
GOLGA8T	
RN7SL469P	
DNM1P30	
ANKRD26P2	
RNU6-17P	
DCT	48466_at
DCT	
HTN1	
ARHGAP11B-DT	
RN7SL628P	
ULK4P2	
DNM1P50	
GOLGA8Q	
POU4F1	
CSN1S2AP	
TM9SF2	
PRR27	
RN7SL796P	
MPHOSPH10P2	
GOLGA8N	
RN7SL286P	
SLAIN1	
SLAIN1	54149_at
IGKV1OR22-1	
PSLNR	49008_g_at
RIMBP3	
IGLV3-2	
PI4KAP1	
SCG5-AS1	
GREM1-AS1	
GREM1	
GREM1	42873_at
FAT1P1	
DUX4L33	
AIMP1P1	
DEFB115	
MIR663AHG	
PSMD10P3	
SPATA13	51155_at
SPATA13	
MED15	
MED15	55103_at
LINC02542	
IBTK	52482_at
IBTK	
TP53INP2	56456_at
TP53INP2	
CYCSP41	
FAM207CP	
OR4K11P	
LONRF2P5	
CST2P1	
CST9LP1	
MED28P7	
RPS27AP2	
JAG1	
SOWAHCP2	
	42865_at
	46193_at
	42612_at
SNX18P13	
	54860_at
CTBP2P10	
C21orf91-OT1	
RBPMSLP	
SREK1IP1P1	
CDRT15P8	
MIR548XHG	
FDPSP6	
RPL39P40	
GXYLT1P2	
PPIAP22	
SLC6A6P1	
FEM1AP1	
CTBP2P9	
CHODL-AS1	
TUBAP1	
TMPRSS15	
SLC23A2	
TBCE	
OGFOD1P1	
LINC00392	
NHLRC3	
NHLRC3	45640_at
FRG1FP	
IGLC2	
VN1R7P	
ZNF299P	
VWFP1	
IGLV3-6	
IGLV2-8	
IGLV3-12	
IGLL5	
LINC02246	
RPS21P1	
B3GALNT2	
IGLV3-10	
SNX19P1	
IGLV3-9	
IGLV2-11	
RNF185-AS1	
IGLV3-7	
SLC25A15P4	
GPX1P2	
OSBP2	
OSBP2	54940_at
OSBP2	50766_at
CXADR	47068_at
CXADR	46439_r_at
CXADR	44315_r_at
CXADR	
LINC02338	
LINC00557	
OLFM4	
PPIAP3	
CST9L	
ARF4P3	
LIN28AP2	
CCT5P2	
PSPC1P2	
PRR20A	
MTCYBP14	
MTND6P14	
MTND5P19	
LINC01078	
MTND4P10	
MTND4LP21	
MTND3P8	
MTCO3P46	
GNG4	57515_at
GNG4	
IPO5	
IPO5	44108_at
BSNDP3	
FAM242B	
DUX4L37	
LINC01734	
TASP1	47731_at
TASP1	48312_at
TASP1	
IGHV1OR21-1	
HSPD1P7	
LINC01687	
MSANTD2P1	
C1QBPP1	
RNU6-130P	
NANP	
RWDD2B	
TPBG	48294_at
TPBG	55961_at
CTNNBL1	
CPEB2-DT	
RPL10P1	
LINC00317	
GRAMD4P1	
LINC01667	
MAP3K7CL	
NDUFB11P1	
PGAM1P9	
LIPT1P1	
SNRPFP3	
LINC02783	
DIAPH3	
PADI1	
WFDC9	
SOGA1	44041_at
SOGA1	44274_at
SOGA1	
PADI3	
IGLV3-4	
IGLJ3	
LINC00161	
IGLV3-1	
ISCA2P1	
GRIK1-AS1	
IGLV2-5	
VPREB3	
LINC01728	
LINC01697	
LINC02967	
	43567_f_at
LINC00489	
MIR3972	
WFDC10A	
PADI4	
VN1R9P	
LINC01689	
H2AZP6	
PGBD4P2	
LINC00652	
IGLJ4	
LIF-AS1	
KRT18P2	
SYN3	
BACH1-AS1	
URB1	
PPP1R16B	
PADI6	
MYO18B-AS1	
IGLV4-3	
LINC01422	
NCOR1P1	
KIAA1755	
OSM	
PTPRD	
PTPRD	57973_at
HYDIN	46833_at
HYDIN	
RBMX2P1	
KRTAP25-1	
AP1B1P2	
RCC2-AS1	
SNX18P10	
GUSBP11	
RPSAP68	
RCC2	49194_s_at
RCC2	55769_at
RCC2	
JAM2	45377_s_at
JAM2	
ZNF337	
ZNF337	47401_at
NPM1P19	
DRG1	
DHX35-DT	
PTPRT-AS1	
DHX35	
EEF1A1P1	
LINC01683	
	55280_at
USP16	55745_at
USP16	
ZNRF3-IT1	
IGLC4	
HORMAD2	
FBXO7	
RLIMP1	
CHCHD2P8	
SRSF1P1	
RPS26P47	
BRD7P5	
LINC00410	
PCDH17	
PCDH17	47446_at
SP3P	
RPL21P110	
EDNRB	
RPL8P2	
TOX2	50097_at
TOX2	
LINC02573	
LINC01692	
CLDN17	
BACH1-IT3	
CYYR1	
DPPA2P2	
RPS6KA1	
RPL23P2	
BTF3L4P1	
GAPDHP14	
MRPS6	46238_at
LINC00440	
RPS12P24	
LINC01050	
USP12	
SNORA71B	
KCNK15-AS1	
RPL37P3	
THUMPD1P1	
HIGD1AP2	
TXNL1P1	
LINC00189	
RPL23AP69	
PPIAP1	
HNRNPA1P31	
	55220_at
LINC00446	
LLPHP2	
LINC01673	
GAPDHP54	
KRTAP24-1	
CALB2	
RPL12P9	
BACH1-IT1	
EYA2	
BACH1-IT2	
SLC5A3	
NCSTNP1	
MTCO1P1	
WBP4	
CHAF1B	
LINC02342	
LINC00560	
SERTM1	
ELOCP23	
MTND5P3	
SOX21	
SLC7A1	
LINC01695	
LINC01425	
ZNF70	59530_at
RPS3AP1	
LINC02136	
SCAF4	
IGLJ2	
MIATNB	
SLC15A1	
LINC02558	
GPX6	
RNU1-116P	
SFI1	
RNU1-79P	
LINC02871	
MIR1976	
RN7SL679P	
	53493_at
RNU7-29P	
WFDC11	
ELMO2	55692_at
ELMO2	
CTIF	
CYCSP42	
EIF4A1P1	
PCCA-AS1	42186_at
PCCA-AS1	
LINC00307	
RPL13AP7	
	42405_at
MIR17HG	
MIR17HG	45410_at
CCT8	
RPL39P29	
VENTXP2	
LINC00427	43084_at
LINC00543	
LONRF2P2	
ATP6V1G1P7	
LINC02341	
MIR4743	
SCMH1-DT	
FOXO1	
ARF4P4	
FOXO6	
STK24-AS1	
LINC00381	48238_at
COG3	
FOXO6-AS1	
LINC01309	
RPS26P3	
SRGNP1	
GAPDHP34	
MTND6P18	
LRCH1	52242_s_at
LRCH1	44782_at
LRCH1	57537_at
LRCH1	
NCAM2	46566_at
NCAM2	
LINC00428	
RNGTTP1	
LINC00363	
LINC02920	
OR4K12P	
GPR180	47850_at
LTN1	
PTMAP5	
KRT18P27	
RPL21P112	
LINC01048	41924_at
SCEL-AS1	
COX5BP6	
LINC01038	
NXT1P1	
	42257_r_at
FTLP8	
CDADC1	46874_at
CDADC1	54481_at
CDADC1	
CACNA1I	
LINC01427	
ZDHHC4P1	
LINC00430	
LINC01080	
DDX6P2	
TGM2	
ABCC4	
RPL37P4	
APP-DT	
APP	
CDC27P3	
RIPOR3	
RPL35AP	
ATG3P1	
SPATA2	
FAM83D	
SLC2A10	48553_at
SLC2A10	48554_at
SLC2A10	
RN7SKP178	
PPIAP68	
INO80D	48020_at
INO80D	
RPS2P7	
KCNB1	
KCNB1	45437_at
INPP5D	
	50437_at
KCNK15	
CDH22	
RPL27P8	
INO80D-AS1	
PRSS21	46669_at
PRSS21	
NDUFS1	55695_at
NDUFS1	43622_at
NDUFS1	
RNF114	
KRT18P4	
PPIAP10	
LINC01754	
LINC01746	
EIF1P4	
ZG16B	
CFAP61-AS1	
DUX4L34	
SLC35C2	
RPS3AP51	
TNRC6B	
TNRC6B	50968_at
PRSS30P	47991_at
PRSS22	
DIS3	
IGLC3	
RN7SL32P	
PIK3IP1	
ATG16L1	
ATG16L1	44719_at
CTAGE1	42123_at
ATP7BP1	
IGLC1	
HORMAD2-AS1	
ISX	49674_at
MCAT	44882_at
MCAT	
TP53RK-DT	
APCDD1L	
CXADRP1	
RPSAP64	
DSCR4	
IGLJ1	
ATP5MFP1	
TPT1P1	
EDEM2	55652_at
RPS5P2	
LIMK2	
LINC01423	
LINC01549	45989_at
CLDN8	
CNN2P7	
BAGE2	
BAGE2	44939_at
LINC01523	
FRG1DP	
LINC01721	
C21orf140	
LINC02943	
DSCR8	57404_at
NCOA3	50379_at
NCOA3	
FABP5P4	
LINC00351	
LINC02336	
BRK1P2	
RPL14P5	
MTND6P12	
	51501_r_at
COG6	
COG6	48586_at
HADHBP1	
PRKX-AS1	
SLC5A1	
LINC00113	
PRKX	
PRKX	42701_at
GCSHP3	55695_at
TERF1P1	
PSMD4P1	
EEF1B2	
HUNK-AS1	
HUNK	58749_at
HUNK	
ASMTL-AS1	
DRAXINP1	
VCX2	
GAPDHP16	
EIF3FP1	
ANAPC15P1	
C21orf91	
LINC02559	
LIF-AS2	
ENTHD1	
NOLC1P1	
IL3RA	
SYN3-AS1	57248_at
LIF	
KRT18P23	
LINC00308	
SNX18P12	
DSCR4-IT1	
MORC3	
SNORD51	
SNORA41	
MRPS31	
FBLN1	
CMKLR2	49994_r_at
CMKLR2	
P2RY8	56976_at
P2RY8	
RPS5P8	
MTCYBP12	
RPS27AP20	
RPL6P30	
SLC25A6	
LINC00383	
GPC5-AS1	
MEDAG	
LINC02938	
AMELX	
LINC01047	
CMKLR2-AS	
RN7SKP200	
COL4A2	
HMGN1P6	
RN7SKP260	
HERC2P11	
MAP4K1	
ZDBF2	
ASMT	
PAXBP1	44109_at
RNF11P2	
	49783_at
MC3R	
ACER2P1	
HNRNPA1P51	
ENSAP1	
BPI	
DHRSX-IT1	
LINC01203	
DHRSX	47913_at
DHRSX	
RIPOR3-AS1	
LINC00353	
LINC00382	
LINC01522	
BSNDP1	
PREX1	56420_at
PREX1	
LINC01079	
DSEL-AS1	
PEX12P1	
DSEL	
PRR20C	
	42604_at
SHROOM2	
STARD13	
VAV3-AS1	42172_at
LINC02785	
SLC25A24	
RARRES2P3	
ANOS1	
CBX7	
SCARNA5	
SCARNA6	
SAG	
